v,disagree,0.25
a,disagreeable,-0.875
n,disagreeableness,-0.875
r,disagreeably,-0.25
n,disagreement,-0.125
n,disambiguation,0.25
v,disappear,-0.5
v,disappoint,-0.25
a,disappointed,-0.5
r,disappointedly,0.25
a,disappointing,-0.75
r,disappointingly,0.25
n,disappointment,-0.75
n,disapprobation,0.5
n,disapproval,-0.375
v,disapprove,-0.875
a,disapproving,-0.5
r,disapprovingly,0.125
v,disarm,-0.375
a,disarming,0.75
a,disarranged,-0.625
n,disarray,-0.25
a,disarrayed,-0.5
n,disassociation,-0.25
n,disaster,-0.5
a,disastrous,-0.75
r,disastrously,0.25
n,disavowal,-0.25
n,disbelief,0.375
v,disbelieve,-0.5
a,disbelieving,-0.375
r,disbelievingly,0.25
v,disbud,0.375
a,disc-shaped,0.25
n,discard,-0.375
n,disceptation,0.125
v,discern,0.5
n,discernability,0.25
a,discernable,0.75
a,discernible,0.75
a,discerning,0.875
n,discernment,0.5
v,discharge,0.5
a,disciform,0.125
n,disciplinarian,0.375
n,discipline,-0.25
a,disciplined,0.25
n,disclaimer,-0.25
a,disclike,0.25
a,disclosed,0.25
a,discoid,0.25
a,discoidal,0.25
n,discoloration,-0.75
n,discolouration,-0.75
v,discombobulate,-0.625
a,discombobulated,-0.25
n,discombobulation,-0.5
v,discomfit,-0.125
a,discomfited,-0.5
n,discomfiture,-0.75
n,discomfort,-0.25
v,discommode,-0.875
v,discompose,-0.125
a,discomposed,-0.25
n,discomposure,-0.75
v,disconcert,-0.5
a,disconcerted,-0.25
a,disconcerting,-0.75
r,disconcertingly,0.375
n,disconcertion,-0.75
n,disconcertment,-0.75
a,disconfirming,-0.875
n,disconnect,-0.25
a,disconnected,-0.625
n,disconnection,-0.25
a,disconsolate,-0.75
r,disconsolately,-0.5
n,disconsolateness,-0.625
a,discontent,-0.75
a,discontented,-0.75
r,discontentedly,0.125
n,discontentedness,0.125
n,discontentment,0.125
n,discontinuity,-0.125
a,discontinuous,-0.5
n,discord,-0.5
n,discordance,-0.25
a,discordant,-0.625
r,discordantly,0.375
a,discorporate,-0.75
v,discountenance,-0.375
v,discourage,-0.5
a,discouraged,0.5
n,discouragement,-0.375
a,discouraging,-0.625
r,discouragingly,0.125
a,discourteous,0.625
r,discourteously,0.25
n,discourtesy,-1
a,discoverable,0.625
n,discovery,0.625
v,discredit,-0.625
a,discreditable,-0.625
a,discredited,-0.5
a,discreet,0.625
n,discreetness,-0.625
n,discrepancy,-0.125
a,discrepant,-0.875
n,discreteness,0.125
n,discretion,0.75
a,discretionary,-0.125
a,discriminable,0.625
a,discriminate,0.625
a,discriminating,0.75
a,discriminative,0.625
a,discriminatory,0.625
a,discursive,0.25
r,discursively,0.125
n,discursiveness,0.5
n,disdain,-0.625
a,disdainful,0.625
r,disdainfully,0.5
n,disdainfulness,-0.625
n,disease,0.375
a,diseased,-0.625
v,disembark,0.125
v,disembarrass,0.5
n,disembarrassment,-0.5
a,disembodied,-0.75
v,disembody,0.25
v,disembroil,0.5
v,disenable,-0.375
v,disenchant,0.75
a,disenchanted,0.875
a,disenchanting,-0.5
n,disenchantment,-0.25
v,disencumber,-0.25
a,disenfranchised,-0.375
v,disengage,0.5
v,disentangle,0.5
v,disesteem,-0.375
v,disfavor,-0.5
v,disfavour,-0.5
n,disfiguration,-0.5
v,disfigure,-0.875
a,disfigured,-0.375
n,disfigurement,-0.5
a,disfranchised,-0.375
v,disgrace,-0.625
a,disgraced,-0.5
a,disgraceful,-0.5
n,disgracefulness,-0.25
v,disgruntle,-0.625
a,disgruntled,-0.5
n,disgruntlement,-0.625
n,disguise,0.375
a,disguised,-0.375
v,disgust,-0.625
a,disgusted,0.375
a,disgustful,-0.75
a,disgusting,-0.75
r,disgustingly,-0.125
n,disgustingness,0.25
n,dish,0.5
n,dishabille,-0.125
a,disharmonious,0.25
v,disharmonize,-0.25
n,disharmony,-0.5
v,dishearten,-0.375
a,disheartened,0.5
a,disheartening,-0.625
n,disheartenment,-0.375
a,disheveled,-0.75
a,dishevelled,-0.75
a,dishonest,-0.875
r,dishonestly,0.25
n,dishonesty,-0.75
v,dishonor,-0.625
a,dishonorable,-0.875
n,dishonorableness,-0.75
r,dishonorably,-0.25
a,dishonored,-0.5
v,dishonour,-0.625
a,dishonourable,0.5
n,dishonourableness,-0.75
a,dishy,0.5
v,disillusion,0.75
a,disillusioned,0.5
a,disillusioning,-0.5
n,disillusionment,-0.25
n,disincentive,-0.125
n,disinclination,-0.625
v,disincline,-0.375
a,disinclined,-0.75
v,disinfect,0.25
a,disinfectant,0.5
n,disinfection,-0.75
v,disinfest,-0.125
a,disingenuous,-0.875
r,disingenuously,0.25
n,disingenuousness,-0.625
v,disinherit,-0.125
a,disinherited,-0.625
a,disintegrable,0.5
n,disintegration,0.125
a,disintegrative,0.25
n,disinterest,0.25
a,disinterested,0.375
r,disinterestedly,0.125
v,disinvest,-0.25
v,disinvolve,0.5
a,disjoint,-0.5
a,disjointed,-0.25
r,disjointedly,0.25
n,disjointedness,-0.25
a,disjunct,0.125
a,disjunctive,-0.125
a,disk-shaped,0.25
a,disklike,0.25
a,dislikable,-0.375
n,dislike,-0.625
a,disliked,-0.375
n,dislodgement,0.125
n,dislodgment,0.125
a,dislogistic,-0.625
a,disloyal,0.375
r,disloyally,-0.375
n,disloyalty,0.5
a,dismal,-0.625
r,dismally,0.25
a,dismantled,-0.125
n,dismay,0.375
a,dismayed,0.25
a,dismaying,-0.5
n,dismissal,-0.5
a,dismissible,-0.125
n,dismission,0.25
a,dismissive,-0.875
n,disobedience,-0.375
a,disobedient,-0.625
r,disobediently,0.125
v,disobey,-0.375
v,disoblige,-0.875
a,disobliging,-0.25
n,disorder,-0.375
a,disordered,-0.75
n,disorderliness,0.375
a,disorderly,-0.625
n,disorganisation,-0.625
a,disorganised,-0.25
n,disorganization,-0.625
a,disorganized,-0.25
v,disorient,-0.25
v,disorientate,-0.25
a,disoriented,0.5
a,disorienting,-0.5
v,disown,-0.125
v,disparage,-0.25
n,disparager,0.125
a,disparaging,-0.75
r,disparagingly,0.25
a,disparate,0.625
n,disparateness,0.375
n,disparity,0.5
n,dispassion,-0.25
a,dispassionate,0.375
r,dispassionately,0.25
n,dispassionateness,-0.25
v,dispatch,-0.625
v,dispel,0.125
n,dispensability,0.5
a,dispensable,0.5
n,dispensableness,0.5
v,disperse,0.125
a,dispersive,-0.125
v,dispirit,-0.125
a,dispirited,-0.875
r,dispiritedly,-0.25
n,dispiritedness,-0.625
a,dispiriting,-0.625
v,displace,0.25
v,display,0.125
v,displease,-0.25
a,displeased,-0.75
a,displeasing,-0.625
r,displeasingly,-0.25
n,displeasure,-0.625
v,disport,0.875
a,disposable,0.5
n,disposal,0.375
a,disposed,0.375
n,disposition,0.375
a,dispossessed,-0.875
n,dispossession,-0.5
n,disproportion,0.25
a,disproportional,-0.25
a,disproportionate,-0.25
v,disprove,-0.5
n,disprover,-0.75
a,disputable,0.625
n,disputant,0.5
n,disputation,0.125
a,disputatious,0.375
r,disputatiously,0.25
a,disputative,0.375
n,dispute,-0.5
a,disputed,-0.125
n,disqualification,-0.25
a,disqualified,-0.375
v,disqualify,-0.375
a,disqualifying,-0.25
n,disquiet,-0.625
a,disquieted,-0.875
a,disquieting,-0.625
r,disquietingly,0.375
n,disquietude,-0.25
v,disregard,-0.5
a,disregarded,-0.25
r,disregarding,-0.375
r,disregardless,-0.375
n,disrepair,-0.125
n,disreputability,0.75
a,disreputable,0.375
n,disreputableness,0.75
r,disreputably,0.125
n,disrepute,-0.375
n,disrespect,-1
a,disrespectful,0.75
r,disrespectfully,0.125
v,disrupt,-0.25
a,disrupted,-0.125
n,disruption,-0.625
a,disruptive,-0.75
r,disruptively,0.375
v,diss,-0.125
n,dissatisfaction,-0.5
a,dissatisfactory,-0.75
a,dissatisfied,-0.5
v,dissatisfy,0.125
a,dissected,0.25
n,dissection,0.125
v,dissemble,-0.5
n,dissembling,-0.5
a,disseminative,-0.125
n,disseminator,-0.125
n,dissension,-0.5
n,dissent,-0.375
a,dissentient,-0.625
a,dissenting,-0.625
a,dissentious,-0.5
n,dissidence,-0.375
a,dissident,-0.625
a,dissilient,0.25
a,dissimilar,-0.625
n,dissimilarity,-0.5
v,dissimilate,0.375
n,dissimilation,-0.125
n,dissimilitude,-0.5
n,dissimulation,-0.125
a,dissimulative,-0.625
v,dissipate,0.375
a,dissipated,-0.625
n,dissipation,0.5
a,dissociable,0.5
v,dissociate,0.375
n,dissociation,-0.25
a,dissociative,-0.25
n,dissolubility,0.125
a,dissoluble,0.5
a,dissolute,-0.625
n,dissoluteness,0.5
n,dissolution,0.5
a,dissolvable,0.5
v,dissolve,-0.125
n,dissolvent,0.125
n,dissolver,0.125
n,dissonance,-0.75
a,dissonant,-0.75
v,dissonate,-0.625
n,dissuasion,-0.125
n,dissymmetry,-0.375
n,distance,-0.125
a,distant,0.25
n,distaste,-0.625
a,distasteful,-0.75
r,distastefully,-0.125
n,distastefulness,-0.75
n,distemper,-0.75
a,distensible,0.5
v,distil,-0.125
v,distill,-0.125
a,distinct,0.5
n,distinction,0.875
n,distinctiveness,0.375
n,distinctness,0.5
v,distinguish,0.5
a,distinguishable,0.625
a,distinguished,0.375
n,distomatosis,-0.5
v,distort,-0.25
a,distortable,0.5
a,distorted,-0.375
n,distortion,0.375
v,distract,-0.125
a,distracted,-0.25
r,distractedly,0.25
n,distraction,-0.5
v,distrain,-0.625
a,distrait,-0.25
a,distraught,-0.125
n,distress,-0.875
a,distressed,-0.875
a,distressful,-0.875
r,distressfully,-0.125
n,distressfulness,-0.625
a,distressing,-1
n,distressingness,0.625
v,distribute,-0.125
n,distribution,0.25
r,distributively,-0.375
n,district,0.375
v,distrust,-0.5
a,distrustful,0.5
n,distrustfulness,0.25
v,disturb,-0.625
n,disturbance,-0.625
a,disturbed,-0.875
n,disturber,-0.5
a,disturbing,-0.875
r,disturbingly,0.375
v,disunify,-0.375
n,disunity,-0.5
a,disused,-0.125
a,disyllabic,0.25
v,ditch,0.125
n,dither,-0.125
n,dithyramb,0.125
a,dithyrambic,0.5
n,diuresis,-0.625
n,divagation,-0.125
n,dive,-0.125
v,diverge,-0.375
n,divergence,-0.375
a,divergent,-0.25
a,diverging,-0.125
a,divers,0.125
a,diverse,-0.25
n,diverseness,-0.375
n,diversion,0.25
a,diversionary,-0.375
n,diversionist,-0.5
n,diversity,-0.375
v,divert,0.875
a,diverted,-0.125
n,diverticulitis,-0.875
a,diverting,0.5
r,divertingly,0.75
v,divest,-0.25
a,dividable,-0.375
n,divide,-0.375
n,divination,0.875
a,divinatory,0.25
a,divine,0.875
n,diviner,0.125
n,divinity,0.625
n,divisibility,0.375
a,divisible,0.5
n,division,0.25
a,divisive,-0.5
a,divorced,0.25
v,dizen,-0.5
n,dizziness,-0.375
a,dizzy,-0.75
n,dle,-0.25
n,dm,-0.625
v,do,-0.5
a,do-nothing,-0.5
a,do-or-die,-0.25
a,doable,0.25
n,dobbin,0.125
n,docetism,-0.375
a,docile,0.5
n,docility,0.625
v,doctor,-0.125
n,doctorate,0.125
n,doctorspeak,0.25
a,doctrinaire,-0.625
v,document,0.125
a,documentary,0.375
a,documented,0.5
n,dodderer,-0.25
a,doddering,0.5
a,doddery,0.5
n,doddle,0.125
n,dodge,-0.5
n,dodger,-0.375
n,dodging,0.5
a,dodgy,0.625
n,dodo,-0.125
n,dog,-1
a,dog-eared,-0.25
a,dog-sized,0.125
a,dog-tired,0.375
n,dogfight,-0.5
a,dogged,-0.75
r,doggedly,-0.125
n,doggedness,0.125
n,doggerel,0.25
a,dogging,-0.25
n,dogie,0.25
a,doglike,0.5
a,dogmatic,0.5
a,dogmatical,0.5
n,dogmatism,-0.375
n,dogmatist,-0.375
n,dogshit,-0.375
n,dogwood,0.125
n,dogy,0.25
n,doings,0.25
n,dol,-0.25
a,dolabrate,0.25
a,dolabriform,0.25
a,doleful,-0.75
r,dolefully,-0.25
n,dolefulness,-0.875
n,dolichocephalic,0.125
n,dolichocephalism,-0.5
n,dolichocephaly,-0.5
n,dollar,-0.125
n,dolobid,-0.25
n,dolor,-0.875
a,dolorous,-0.625
n,dolour,-0.875
a,dolourous,-0.625
n,dolt,-0.125
a,doltish,-0.375
r,doltishly,0.25
n,domain,0.125
n,dome,0.125
a,dome-shaped,0.125
a,domed,0.25
a,domestic,0.125
v,domesticate,0.375
a,domesticated,0.125
n,domestication,0.125
v,domesticise,0.375
n,domesticity,0.375
v,domesticize,0.375
n,domiciliation,0.125
a,dominant,-0.375
a,dominated,-1
a,dominating,0.25
n,domination,0.125
a,domineering,-0.5
r,domineeringly,0.125
n,domineeringness,-0.25
n,dominion,0.375
n,don,0.125
n,dona,0.125
v,donate,0.625
n,donatello,0.125
n,donee,-0.125
n,donna,0.25
a,donnish,0.5
n,doodad,0.125
n,doodia,0.375
n,doodly-squat,0.125
n,doofus,-0.25
n,doohickey,0.125
n,doojigger,0.125
n,doom,-0.75
a,doomed,-0.75
n,doomsday,-0.75
n,doormat,-0.125
n,dope,0.375
a,doped,-0.25
a,dopey,-0.375
a,dopy,-0.375
n,dork,0.125
n,dormancy,-0.25
a,dormant,-0.375
n,dose,0.125
a,dosed,0.125
v,doss,0.125
n,dosshouse,-0.125
n,dostoevski,-0.625
n,dostoevsky,-0.625
n,dostoyevsky,-0.625
n,dot,0.125
n,dotage,-0.5
n,dotard,0.375
v,dote,0.5
a,doting,0.5
a,dotted,-0.125
r,dottily,0.125
a,dotty,0.5
a,double,-0.625
a,double-barreled,0.5
a,double-barrelled,0.5
a,double-bedded,0.125
a,double-chinned,-0.375
a,double-dealing,-0.5
a,double-dyed,0.625
a,double-faced,-0.5
a,double-quick,0.125
a,double-tongued,-0.5
a,doubled,0.125
n,doubleheader,-0.375
n,doublethink,-0.375
r,doubly,0.625
v,doubt,0.5
n,doubter,0.125
a,doubtful,0.5
r,doubtfully,0.125
n,doubtfulness,0.125
a,doubting,0.375
r,doubtless,0.5
r,doubtlessly,0.5
a,doughy,-0.625
a,dour,-0.75
r,dourly,0.125
v,douse,0.25
n,dove,0.125
r,dowdily,0.25
n,dowdiness,-0.5
a,dowdy,0.375
a,dowered,-0.375
a,dowerless,-0.25
a,down,-0.875
a,down-and-out,-0.25
a,down-to-earth,0.375
a,downbound,0.25
a,downcast,-0.875
n,downfall,-0.75
v,downgrade,-0.625
a,downhearted,-0.875
n,downheartedness,-0.625
r,downhill,-0.125
n,downiness,-0.125
a,downmarket,-0.375
v,downplay,0.625
r,downright,0.75
n,downrightness,0.5
n,downshift,-0.25
n,downside,0.125
v,downsize,-0.125
n,downspin,-0.125
r,downward,-0.125
r,downwardly,-0.125
r,downwards,-0.125
a,downy,-0.375
v,dowse,0.25
n,doxazosin,0.125
n,doxorubicin,0.125
n,dozens,-0.25
n,dph,0.125
a,drab,-0.625
r,drably,0.25
n,drabness,-0.5
n,dracaena,0.125
n,dracula,0.25
n,dracunculidae,0.25
a,drafty,-0.5
v,drag,0.5
n,dragee,-0.25
a,dragging,-0.5
r,draggingly,0.25
v,draggle,-0.125
a,draggled,-0.875
n,dragnet,0.25
n,dragon,-0.375
v,drain,-0.25
n,drainboard,0.125
a,draining,0.25
n,drake,-0.125
n,drama,0.75
a,dramatic,0.5
r,dramatically,0.375
n,dramatisation,0.125
v,dramatise,0.25
n,dramatization,0.125
v,dramatize,0.25
n,drambuie,0.125
n,drape,0.125
a,draped,-0.125
a,drastic,0.375
r,drastically,0.5
a,draughty,-0.5
v,draw,0.125
n,drawback,0.375
a,drawn,-0.625
n,dray,-0.375
a,dread,-0.625
a,dreaded,-0.625
a,dreadful,-0.875
r,dreadfully,-0.75
n,dreadfulness,0.5
n,dream,0.5
a,dreamed,-0.375
n,dreamer,0.125
r,dreamfully,0.125
r,dreamily,0.125
n,dreaminess,-0.75
n,dreaming,0.375
n,dreamland,0.375
a,dreamless,-0.375
a,dreamlike,0.25
n,dreamworld,0.375
a,dreamy,0.5
a,drear,-0.625
r,drearily,0.25
n,dreariness,0.375
a,dreary,-0.625
n,dreck,-0.875
n,dreg,-0.25
a,drenched,-0.5
v,dress,0.5
a,dressed,-0.25
a,dressed-up,-0.25
n,dressing,-0.125
a,dressy,-0.25
a,dried,-0.375
a,dried-out,0.625
v,drift,-0.375
n,drifter,-0.625
v,drill,0.125
a,drill-like,-0.125
a,drilled,0.375
n,drink,0.25
a,drinkable,0.75
a,drip-dry,-0.375
r,drippily,0.125
n,drippiness,-0.25
r,dripping,-0.125
a,drippy,0.125
n,dripstone,0.125
n,drive,0.5
n,drivel,0.25
a,driven,0.375
a,driving,0.25
v,drizzle,0.375
a,droll,0.75
n,drollery,0.5
n,dromaeosaur,0.375
n,drone,-0.25
n,droning,-0.25
v,drool,0.5
v,droop,-0.5
a,drooping,-0.75
r,droopingly,0.125
a,droopy,-0.5
v,drop,-0.25
r,drop-dead,-0.25
n,drop-leaf,0.125
n,drop-off,0.375
a,dropping,0.25
n,droppings,-0.125
a,dropsical,-0.75
n,dropsy,-0.625
n,dross,0.125
n,drought,0.125
n,drouth,0.125
n,drove,0.25
r,drowsily,0.25
a,drowsy,-0.375
v,drub,0.125
n,drubbing,-0.125
n,drudge,-0.25
a,drudging,-0.375
a,drug-free,-0.5
a,drugged,0.125
n,druggist,0.125
a,drugless,-0.375
a,drum-like,-0.125
a,drum-shaped,-0.125
n,drumbeat,0.25
n,drumfire,-0.25
a,drumhead,-0.125
n,drunk,0.125
n,drunkard,0.125
a,drunken,0.25
r,drunkenly,0.25
n,drunkenness,0.125
a,dry,-0.75
a,dry-cleaned,-0.25
a,dry-eyed,0.375
v,dry-nurse,0.125
v,dry-rot,-0.375
v,dry-wall,-0.375
n,dryden,0.375
n,dryness,-0.5
n,ds,0.125
n,dts,-0.5
a,dual,0.5
n,dualism,0.5
n,dualist,0.25
v,dub,0.375
n,dubiety,0.125
a,dubious,-0.25
r,dubiously,0.25
n,dubiousness,0.125
a,dubitable,-0.125
a,ducal,0.75
n,duchy,0.125
n,duck,-0.125
a,duck-billed,-0.25
a,duckbill,-0.25
a,ductile,0.5
a,ductless,-0.625
a,dud,-0.625
n,dudgeon,0.5
a,due,0.75
n,duet,-0.125
n,duffer,0.25
n,duke,0.5
n,dukedom,0.5
a,dulcet,0.667
n,dulciana,0.25
v,dulcify,0.25
v,dulcorate,0.25
a,dull,-0.5
a,dull-purple,0.25
a,dull-white,0.25
n,dullard,-0.125
a,dulled,-0.25
n,dullness,-0.5
r,dully,-0.375
n,duluth,0.125
r,duly,0.625
a,dumb,-0.625
n,dumbass,-0.375
n,dumbbell,0.375
v,dumbfound,-0.25
a,dumbfounded,0.125
a,dumbfounding,-0.375
r,dumbly,0.25
n,dumbness,0.5
a,dumbstricken,0.125
a,dumbstruck,0.125
a,dumfounded,0.125
a,dumfounding,-0.375
n,dummy,0.375
v,dump,-0.5
n,dumpiness,0.125
a,dumpy,0.125
v,dun,0.375
n,dunce,-0.375
a,duncical,0.375
a,duncish,0.375
n,dunderhead,-0.375
n,dung,-0.125
n,dunghill,-0.625
n,dunkirk,-0.25
n,duo,-0.125
a,duodecimal,-0.25
n,duologue,0.25
n,dupe,-0.125
n,dupery,-0.125
n,duplicability,0.5
a,duplicable,0.625
a,duplicatable,0.625
n,duplicate,0.25
n,duplication,-0.125
a,duplicitous,-0.5
n,duplicity,-0.5
n,durability,0.125
n,durables,0.25
n,duralumin,-0.25
n,duskiness,-0.125
a,dusky,-0.25
n,dust,-0.375
a,dust-covered,-0.375
n,duster,0.125
n,dustiness,-0.375
n,dustpan,0.125
n,dustpanful,0.125
n,dustup,-0.25
a,dusty,-0.75
a,duteous,0.375
a,dutiful,0.375
n,dutifulness,0.5
a,duty-bound,0.625
a,duty-free,-0.125
n,duvet,-0.25
n,dwarf,-0.125
n,dwarfishness,0.5
n,dwarfism,-0.625
n,dweeb,-0.5
a,dyed,-0.5
n,dying,-0.625
n,dyke,-0.375
n,dynamic,0.5
a,dynamical,0.375
r,dynamically,0.25
n,dynamism,0.375
n,dynapen,-0.125
n,dysaphia,-0.25
n,dysarthria,-0.5
n,dyscalculia,0.125
n,dysentery,-0.625
n,dysgenesis,-0.125
a,dysgenic,-0.25
n,dysgenics,-0.25
n,dysgraphia,0.125
a,dyslectic,-0.375
n,dyslexia,0.375
a,dyslexic,-0.375
a,dyslogistic,-0.625
n,dysmenorrhea,-0.75
n,dysomia,-0.375
n,dysosmia,-0.375
n,dyspepsia,-0.75
a,dyspeptic,-0.75
n,dysphagia,-0.75
n,dysphasia,-0.375
n,dysphemism,-0.5
a,dysphemistic,-0.75
n,dysphonia,-0.375
n,dysphoria,-0.75
a,dysphoric,-0.875
n,dyspnea,-0.875
a,dyspneal,-0.75
a,dyspneic,-0.75
n,dyspnoea,-0.875
a,dyspnoeal,-0.75
a,dyspnoeic,-0.75
n,dyssynergia,-0.625
n,dysthymia,-0.625
n,dystopia,-0.625
a,dystopian,-0.75
n,dystrophy,-0.75
n,dysuria,-0.875
n,e,0.375
n,e-bomb,-0.375
n,e.s.p.,-0.25
a,eager,0.625
r,eagerly,0.25
n,eagerness,0.375
a,eagle-eyed,0.5
n,ear,0.75
a,ear-like,0.25
a,ear-shaped,0.25
a,eared,-0.25
n,earful,-0.75
n,earldom,0.375
a,earless,-0.125
r,early,0.375
a,early-blooming,0.125
a,early-flowering,0.125
v,earmark,0.125
v,earn,0.125
a,earned,0.125
a,earnest,-0.5
r,earnestly,0.25
n,earnestness,0.5
a,earsplitting,0.125
n,earth,-0.625
n,earthball,0.125
a,earthborn,-0.25
a,earthbound,-0.25
n,earthquake,-0.875
a,earthshaking,0.25
a,earthy,-0.75
v,ease,-0.875
a,eased,-0.75
n,easement,0.125
r,easily,0.5
n,easiness,-0.75
n,easing,0.375
n,easter,-0.125
n,eastertide,0.125
a,easy,0.75
a,easygoing,-0.625
n,easygoingness,-0.5
v,eat,0.25
a,eatable,0.25
n,eater,0.625
v,eavesdrop,-0.5
v,ebb,-0.25
n,eblis,-0.375
n,ebola,-0.125
n,ebony,-0.125
n,ebullience,0.5
a,ebullient,0.375
r,ebulliently,0.25
n,ebullition,0.5
a,eccentric,-0.5
r,eccentrically,0.125
n,eccentricity,0.375
r,ecclesiastically,0.25
n,ecclesiasticus,0.5
a,eccrine,0.25
n,eccyesis,-0.125
n,echinococcosis,-0.25
v,echo,0.375
a,echoless,0.125
a,echt,-0.636
n,eclampsia,-0.375
n,eclat,0.75
a,eclectic,0.375
a,ecologic,-0.375
a,ecological,-0.375
r,ecologically,0.25
a,economic,0.5
a,economical,0.25
n,economy,-0.25
n,ecotourism,0.125
n,ecstasy,0.25
a,ecstatic,-0.5
r,ecstatically,0.25
n,ectomorphy,-0.125
a,ectopic,0.5
n,ectoplasm,0.25
n,ectrodactyly,-0.5
a,ecumenic,0.5
a,ecumenical,0.5
n,ecumenicalism,0.125
n,ecumenicism,0.125
n,ecumenism,0.125
n,ed,-0.5
n,edacity,0.375
n,edd,0.125
n,edecrin,-0.25
n,edema,-0.625
a,edematous,-0.75
n,eden,0.625
a,edentulous,-0.25
n,edge,0.25
a,edged,-0.375
a,edgeless,0.25
n,edginess,-0.25
a,edible,0.25
a,edified,0.625
a,edifying,0.625
n,editorial,0.125
n,edmontonia,0.125
n,edp,-0.375
n,edta,-0.375
v,educate,0.375
a,educated,0.5
n,education,0.625
a,educational,0.25
r,educationally,0.125
a,educative,0.5
v,edulcorate,0.25
n,edward,0.25
n,edwardian,-0.125
a,eerie,-0.5
r,eerily,0.375
n,eeriness,0.5
a,eery,-0.375
v,eff,0.375
v,efface,-0.125
a,effaceable,0.625
n,effect,-0.25
a,effective,0.5
r,effectively,0.5
n,effectiveness,0.375
n,effectivity,0.375
n,effects,-0.125
a,effectual,0.25
n,effectuality,0.375
r,effectually,0.25
n,effectualness,0.375
n,effeminacy,-0.25
a,effeminate,0.5
n,effeminateness,-0.25
v,effeminise,0.5
v,effeminize,0.5
a,effervescent,0.75
a,effervescing,-0.375
a,effete,0.5
a,efficacious,0.5
r,efficaciously,0.375
n,efficaciousness,0.125
n,efficacy,0.125
n,efficiency,0.125
a,efficient,0.5
r,efficiently,0.25
n,effleurage,-0.125
n,efflorescence,0.375
a,efflorescent,0.125
n,effluvium,-0.5
n,effort,0.375
a,effortful,-0.5
n,effortfulness,-0.625
a,effortless,-0.5
r,effortlessly,0.125
n,effortlessness,-0.625
n,effrontery,-0.5
n,effulgence,0.375
a,effulgent,0.125
n,effusion,0.5
a,effusive,-0.5
r,effusively,0.25
n,egalite,-0.25
n,egality,-0.25
n,egg-and-anchor,0.125
n,egg-and-dart,0.125
n,egg-and-tongue,0.125
a,egg-filled,-0.25
a,egg-producing,0.5
a,egg-shaped,0.125
n,eggbeater,-0.25
n,egghead,0.375
n,eggwhisk,-0.25
n,ego,0.5
a,egocentric,0.375
n,egoism,0.125
a,egoistic,0.375
a,egoistical,0.375
n,egomania,0.25
n,egotism,-0.5
a,egotistic,-0.75
a,egotistical,-0.75
r,egotistically,0.25
a,egregious,-0.875
n,eiderdown,-0.25
a,eight-day,-0.25
n,eightpence,0.125
n,eijkman,-0.25
n,eimeria,0.125
n,einstein,0.5
n,ejaculation,-0.375
a,elaborate,0.625
a,elaborated,0.5
r,elaborately,0.625
n,elaborateness,0.5
n,elaboration,0.5
n,elaeocarpus,-0.125
n,elan,0.625
n,elapid,-0.125
n,elasmobranch,-0.375
a,elastic,0.375
v,elate,0.5
a,elated,0.625
a,elating,0.375
n,elation,-0.5
v,elbow,-0.125
n,elbowing,-0.375
a,elder,0.375
a,elderly,0.5
a,eldritch,-0.75
a,elect,-0.5
n,election,0.5
a,elective,-0.125
a,electric,-0.5
a,electrical,0.125
n,electricity,0.375
v,electrify,0.25
a,electrifying,-0.5
n,electrometer,-0.25
a,electromotive,0.125
n,electromyography,0.25
a,electroneutral,-0.25
a,electropositive,0.25
r,electrostatically,0.125
n,electrotherapist,0.375
n,electrotherapy,0.125
a,eleemosynary,0.5
n,elegance,0.875
a,elegant,0.5
r,elegantly,0.375
a,elegiac,-0.5
v,elegise,-0.25
n,elegist,-0.25
v,elegize,-0.25
n,elegy,-0.375
n,element,-0.5
a,elemental,0.125
r,elementarily,0.125
a,elementary,-0.5
n,elements,-0.375
a,elephantine,0.375
n,elephas,-0.125
n,eleutherodactylus,-0.125
v,elevate,0.375
a,elevated,0.625
a,elfin,0.75
a,elfish,0.75
a,elflike,-0.25
v,elicit,0.25
n,elicitation,0.5
n,eligibility,0.375
a,eligible,0.5
v,eliminate,0.125
n,eliminator,0.125
n,eliomys,0.125
n,eliot,0.25
a,elite,0.375
n,elixir,0.5
n,elizabeth,-0.25
a,elliptic,-0.375
a,elliptical,-0.375
n,ellipticity,0.25
v,elocute,0.375
a,elocutionary,-0.25
a,elongate,0.25
n,elongation,0.375
v,elope,0.375
a,eloquent,0.375
r,eloquently,0.125
v,elucidate,0.25
a,elucidative,0.125
v,elude,0.25
a,elusive,0.625
n,elusiveness,-0.75
n,elves,0.125
a,elvish,0.75
a,elysian,0.875
n,elysium,-0.125
v,emaciate,0.125
a,emaciated,0.25
n,emaciation,-0.5
n,emanation,0.125
v,emancipate,0.5
a,emancipated,0.125
a,emancipative,0.75
a,emarginate,0.375
a,emasculate,0.5
v,embark,-0.125
v,embarrass,-0.25
a,embarrassed,-0.5
a,embarrassing,-0.75
r,embarrassingly,-0.375
n,embarrassment,0.25
n,embassador,0.375
a,embattled,0.125
a,embedded,0.125
v,embellish,0.5
n,embellishment,0.5
a,embezzled,0.375
n,embezzlement,-0.25
v,embitter,-0.375
n,embitterment,0.125
a,emblematic,0.125
n,embodiment,0.125
v,embolden,0.25
a,emboldened,0.375
a,embonpoint,0.125
v,emboss,-0.125
